,Question,ResponseM,pid,language,negative,neutral,positive,sentiment,is_uncertain,vader_sentiment,vader_neg,vader_neu,vader_pos,vader_compound
129,2,civil rights racial profiling healthcare housing disenfranchising police reform,1b4068c1-9bb9-eb11-a7ad-28187818aecc,en,0.8708148002624512,0.12902508676052094,0.00016006961232051253,negative,False,neutral,0.0,1.0,0.0,0.0
130,2,freedom of speech freedom of religion all treated equally freedom of choice no discrimination ,1e52ce4c-7fbd-eb11-a7ad-28187818aecc,en,0.0038695980329066515,0.8443142175674438,0.15181612968444824,neutral,False,positive,0.089,0.403,0.508,0.9081
131,2,"freedom from discrimination of any sort right of access for basic needs: shelter, food, medicine, education, communication freedom from fear   ",0092243c-fec2-eb11-a7ad-28187818aecc,en,0.0037188890855759382,0.9509468674659729,0.045334286987781525,neutral,False,positive,0.112,0.594,0.294,0.7351
132,2,oppression lack of basic necessities equality safety police brutality freedom of speech,b5e1254c-eebe-eb11-a7ad-28187818aecc,en,0.9789794087409973,0.020879732444882393,0.00014082452980801463,negative,False,neutral,0.296,0.376,0.329,0.1779
133,2,freedom of speech human rights code    ,a93a83fd-7ebd-eb11-a7ad-28187818aecc,en,0.00106952921487391,0.9892086386680603,0.00972182210534811,neutral,False,positive,0.0,0.543,0.457,0.6369
134,1,inclusivity democracy human rights free speech freedom of religion ,dd84d546-6ec4-eb11-a7ad-28187818aecc,en,0.0006753844209015369,0.5851097106933594,0.4142148792743683,neutral,True,positive,0.0,0.483,0.517,0.8176
135,2,your rights as a human equal opportunity to be treated fairly   ,7c8c6da3-9bb9-eb11-a7ad-28187818aecc,en,0.001544482889585197,0.5811998844146729,0.41725561022758484,neutral,True,neutral,0.0,0.781,0.219,0.4215
136,2,the rights of all human beings     ,99a2273a-eebe-eb11-a7ad-28187818aecc,en,0.003395865671336651,0.9591701626777649,0.037434037774801254,neutral,False,neutral,0.0,1.0,0.0,0.0
137,2,"every person has a human right to life, liberty equality health opportunity livelihood",125d56b6-eebe-eb11-a7ad-28187818aecc,en,0.001749963266775012,0.6020111441612244,0.39623889327049255,neutral,False,positive,0.0,0.556,0.444,0.7906
138,1,pluralité droit de la personne liberté de choix   ,f1ff4daa-eebe-eb11-a7ad-28187818aecc,fr,0.0973915085196495,0.7599031329154968,0.14270535111427307,neutral,False,positive,0.0,0.588,0.412,0.6369
139,2,basic rights universal rights    ,6c412e58-eebe-eb11-a7ad-28187818aecc,en,0.0004645810404326767,0.516650378704071,0.4828850328922272,neutral,True,neutral,0.0,1.0,0.0,0.0
140,2,gender equality freedom of speech    ,d778e854-9bb9-eb11-a7ad-28187818aecc,en,0.0011395091423764825,0.9221362471580505,0.07672426849603653,neutral,False,positive,0.0,0.488,0.512,0.6369
141,2,liberty freedom of speech freedom of expression equal  ,b07c66d3-9bb9-eb11-a7ad-28187818aecc,en,0.001956801163032651,0.9328303933143616,0.06521274149417877,neutral,False,positive,0.0,0.298,0.702,0.9153
142,2,freedom of speech equality    ,a71121cd-fdc2-eb11-a7ad-28187818aecc,en,0.0011780469212681055,0.9229053854942322,0.07591656595468521,neutral,False,positive,0.0,0.417,0.583,0.6369
143,2,freedom of thought freedom of speech freedom of opinion freedom of choice freedom of religion freedom of expression,bb685e4e-fec2-eb11-a7ad-28187818aecc,en,0.009610112756490707,0.9601634740829468,0.03022635541856289,neutral,False,positive,0.0,0.323,0.677,0.9803
144,2,freedom of speech freedom to live my life freedom to choose my religion freedom to express who i am freedom to have my own beliefs ,798e6da3-9bb9-eb11-a7ad-28187818aecc,en,0.004881702829152346,0.9671621322631836,0.027956131845712662,neutral,False,positive,0.0,0.488,0.512,0.9719
145,1,freedom of speech freedom of religion    ,acc36348-fec2-eb11-a7ad-28187818aecc,en,0.001431550132110715,0.9798870086669922,0.01868145726621151,neutral,False,positive,0.0,0.323,0.677,0.8555
146,2,freedom of expression free speach religious freedom freedom of choice freedom to travel ability to make changes,8a840d59-7fbd-eb11-a7ad-28187818aecc,en,0.0027048320043832064,0.9850053787231445,0.012289796955883503,neutral,False,positive,0.0,0.329,0.671,0.9732
147,2,speech freedom kind to others   ,3ca5273a-eebe-eb11-a7ad-28187818aecc,en,0.001729327137582004,0.7312836647033691,0.26698699593544006,neutral,False,positive,0.0,0.283,0.717,0.8225
148,2,liberté d’expression choix protection   ,d1d21e8b-9bb9-eb11-a7ad-28187818aecc,fr,0.09116963297128677,0.7182238698005676,0.19060645997524261,neutral,False,positive,0.0,0.488,0.512,0.6369
149,2,freedom of speech     ,e68160c7-9bb9-eb11-a7ad-28187818aecc,en,0.0009653706219978631,0.9693048596382141,0.02972973696887493,neutral,False,positive,0.0,0.323,0.677,0.6369
150,2,freedom of speech     ,29e45760-fec2-eb11-a7ad-28187818aecc,en,0.0009653706219978631,0.9693048596382141,0.02972973696887493,neutral,False,positive,0.0,0.323,0.677,0.6369
151,2,basic essentials freedom of expression    ,bda46d6b-a2c3-eb11-a7ad-28187818aecc,en,0.0003764059511013329,0.8269937634468079,0.17262986302375793,neutral,False,positive,0.0,0.488,0.512,0.6369
152,2,people have say about what they believe openness express opinions without penalty   ,a2b01028-7fbd-eb11-a7ad-28187818aecc,en,0.003927438985556364,0.9915066957473755,0.004565911367535591,neutral,False,positive,0.0,0.672,0.328,0.5967
153,2,liberté d’expression     ,f4ca202e-7fbd-eb11-a7ad-28187818aecc,fr,0.29161155223846436,0.4602726995944977,0.24811576306819916,neutral,True,positive,0.0,0.323,0.677,0.6369
154,2,freedom of speech     ,463f1e91-9bb9-eb11-a7ad-28187818aecc,en,0.0009653706219978631,0.9693048596382141,0.02972973696887493,neutral,False,positive,0.0,0.323,0.677,0.6369
155,1,free speach multicultural    ,fa770f3c-9bb9-eb11-a7ad-28187818aecc,en,0.0009632941801100969,0.9615105390548706,0.03752617910504341,neutral,False,positive,0.0,0.377,0.623,0.5106
156,2,treating people right decency right equality kindness helping others,3b790f3c-9bb9-eb11-a7ad-28187818aecc,en,0.002198105677962303,0.28577178716659546,0.7120301127433777,positive,False,positive,0.0,0.574,0.426,0.6369
157,2,expression gathering move around criticize government not being threatened peace,4a9170b5-9bb9-eb11-a7ad-28187818aecc,en,0.01778487302362919,0.96415776014328,0.018057359382510185,neutral,False,neutral,0.365,0.469,0.166,-0.4534
158,2,freedom freedom of speech equality inclusion acceptance support of govt,01695e4e-fec2-eb11-a7ad-28187818aecc,en,0.0034550484269857407,0.5422646403312683,0.454280287027359,neutral,True,positive,0.0,0.299,0.701,0.9337
159,2,"equality freedom to choose democracy freedom of speech access to medical care, food, water, clothing fair treatment",fae35760-fec2-eb11-a7ad-28187818aecc,en,0.009033487178385258,0.8620763421058655,0.12889017164707184,neutral,False,positive,0.0,0.483,0.517,0.9313
160,2,freedom of person to live voting/  personal opinion personal health family freedom of religion earn a living,69627565-a2c3-eb11-a7ad-28187818aecc,en,0.0009866573382169008,0.9832332134246826,0.01578010618686676,neutral,False,positive,0.0,0.641,0.359,0.8555
161,1,"public good universality - health care, education tolerance freedom of expression inclusivity of institutions and programs ",b93d9f46-7fbd-eb11-a7ad-28187818aecc,en,0.00032274803379550576,0.5249873995780945,0.47468987107276917,neutral,True,positive,0.0,0.49,0.51,0.91
162,1,care for each other (ie healthcare) multicultural diversity in thought and expression freedom  ,c00df721-7fbd-eb11-a7ad-28187818aecc,en,0.0003650206490419805,0.8653464317321777,0.1342885047197342,neutral,False,positive,0.0,0.598,0.402,0.8126
163,2,freedom of speech reasonable access to food/water/living conditions/electricity/heat freedom to travel freedom to live  ,efe599c1-7ebd-eb11-a7ad-28187818aecc,en,0.0006972212577238679,0.8812463879585266,0.11805635690689087,neutral,False,positive,0.0,0.466,0.534,0.9274
164,2,soins de santé education soin personnes âgées sécurité droit de vote liberté,2e9f5f5a-fec2-eb11-a7ad-28187818aecc,fr,0.030389195308089256,0.8952463865280151,0.07436443865299225,neutral,False,positive,0.0,0.438,0.562,0.8402
165,1,bar [bra] ouvert pas d'armes à feu accueuillant pour immigrant liberté d'expression  ,bf0df721-7fbd-eb11-a7ad-28187818aecc,fr,0.9524663090705872,0.03586740419268608,0.011666299775242805,negative,False,positive,0.133,0.5,0.367,0.6377
166,1,liberté d'expression tolérance pondération soutien aux autres bons soins de santé bonnes relations internationales,445d56b6-eebe-eb11-a7ad-28187818aecc,fr,0.00310918758623302,0.06795970350503922,0.9289311170578003,positive,False,positive,0.0,0.307,0.693,0.9524
167,2,liberté droits fondamentaux reconnaissance de l’être humain reconnaissance du citoyen  ,dcca202e-7fbd-eb11-a7ad-28187818aecc,fr,0.02418336644768715,0.44677743315696716,0.529039204120636,positive,True,positive,0.0,0.724,0.276,0.6369
168,1,freedom equality rights   ,b8659b65-7fbd-eb11-a7ad-28187818aecc,en,0.0008316309540532529,0.7850034832954407,0.2141648530960083,neutral,False,positive,0.0,0.323,0.677,0.6369
169,2,liberté libre droits der fbrru aw,43c604e0-a1c3-eb11-a7ad-28187818aecc,fr,0.3135022222995758,0.4098142683506012,0.276683509349823,neutral,True,positive,0.0,0.4,0.6,0.8176
170,2,individual rights freedoms to choose    ,53840d59-7fbd-eb11-a7ad-28187818aecc,en,0.0007625893340446055,0.9800123572349548,0.0192251093685627,neutral,False,neutral,0.0,0.645,0.355,0.296
171,2,nos droits,bc215672-fec2-eb11-a7ad-28187818aecc,fr,0.2975008487701416,0.6696504354476929,0.03284875303506851,neutral,False,neutral,0.0,1.0,0.0,0.0
172,2,education freedom thought justice food shelter,db609e78-eebe-eb11-a7ad-28187818aecc,en,0.016734236851334572,0.8833420276641846,0.0999237447977066,neutral,False,positive,0.0,0.345,0.655,0.8225
173,1,équité démocratie droits santé solidarité ouverture,66681f85-9bb9-eb11-a7ad-28187818aecc,fr,0.05167822912335396,0.6831507682800293,0.2651710510253906,neutral,False,neutral,0.0,0.694,0.306,0.296
174,2,droit de vivre en sécurité droit de dire son opinion droit de voter droit de circuler droit au travail droit d'avoir des services de santé,4ac70e2f-fec2-eb11-a7ad-28187818aecc,fr,0.04868192598223686,0.5126637816429138,0.4386543035507202,neutral,True,neutral,0.0,0.915,0.085,0.34
175,1,droits liberté tradition choix non dictature non nwo,c57ba6ea-fcc2-eb11-a7ad-28187818aecc,fr,0.5426434278488159,0.4272884726524353,0.030068106949329376,negative,True,neutral,0.177,0.484,0.339,0.4588
176,2,humanity fairness justice equality freedom of speech ,35bb64e5-9bb9-eb11-a7ad-28187818aecc,en,0.00443236855790019,0.7354903221130371,0.26007726788520813,neutral,False,positive,0.0,0.397,0.603,0.8225
177,2,freedom speech dignity laws democracy ,df75e609-a2c3-eb11-a7ad-28187818aecc,en,0.0014797260519117117,0.7210551500320435,0.27746519446372986,neutral,False,positive,0.0,0.303,0.697,0.7845
178,2,droit de la personne juste droit legal  ,8c0df721-7fbd-eb11-a7ad-28187818aecc,fr,0.057965900748968124,0.8203557133674622,0.12167840451002121,neutral,False,neutral,0.0,0.769,0.231,0.128
179,2,justice freedom of speech equality activists voting safety,a8e20bc8-a1c3-eb11-a7ad-28187818aecc,en,0.0687614381313324,0.8446137309074402,0.08662480860948563,neutral,False,positive,0.0,0.325,0.675,0.886
180,2,charter of rights freedom of speech freedoms of religion peaceful protest  ,1d1f99ec-6dc4-eb11-a7ad-28187818aecc,en,0.0004481850774027407,0.9597727656364441,0.039779022336006165,neutral,False,positive,0.108,0.376,0.516,0.8225
181,2,freedom of choice protection in our country justice peace we're in this together love not war,303b83fd-7ebd-eb11-a7ad-28187818aecc,en,0.0007848430541343987,0.10954564809799194,0.8896695375442505,positive,False,positive,0.0,0.374,0.626,0.9609
182,2,charte des droits et libertés le droit des opinions doute raisonnable droit d'exister droit de se défendre égalité,e8037ff7-7ebd-eb11-a7ad-28187818aecc,fr,0.10491477698087692,0.7415180802345276,0.1535671502351761,neutral,False,neutral,0.098,0.804,0.098,0.0
183,1,democratie droits égalité elections valeurs justice,8a885dcd-9bb9-eb11-a7ad-28187818aecc,fr,0.1071234792470932,0.7215275168418884,0.17134903371334076,neutral,False,neutral,0.0,0.649,0.351,0.4019
184,1,selfish lazy over rated human rights white supremacy  ,75d7d615-7fbd-eb11-a7ad-28187818aecc,en,0.9902989864349365,0.009598310105502605,0.00010274995293002576,negative,False,negative,0.475,0.424,0.102,-0.6597
185,2,"freedom of person, of religion, of expression, to dissent, all people are entitled to clean air, water, food, clothing, and a roof over their heads no one should be bullied or harassed   ",47af05f2-9bb9-eb11-a7ad-28187818aecc,en,0.02651122584939003,0.8321301341056824,0.1413586437702179,neutral,False,neutral,0.219,0.58,0.201,-0.2023
186,1,économie patrimoine culturel richesse naturelle droit ancestraux ,7385ee0a-fec2-eb11-a7ad-28187818aecc,fr,0.07743116468191147,0.7124629020690918,0.21010591089725494,neutral,False,positive,0.0,0.467,0.533,0.6908
187,2,freedom racial equality respect protection  ,2d92243c-fec2-eb11-a7ad-28187818aecc,en,0.003061317140236497,0.876490592956543,0.12044809758663177,neutral,False,positive,0.0,0.291,0.709,0.8074
188,2,equality colour blind ethnic blind commonality treat everyone with respect and fairness ,0d97d23a-a2c3-eb11-a7ad-28187818aecc,en,0.00663011847063899,0.7861508727073669,0.20721901953220367,neutral,False,neutral,0.281,0.417,0.302,0.1027
189,1,respect for others against hate for others tolerant   ,69e06766-6ec4-eb11-a7ad-28187818aecc,en,0.01208230759948492,0.8400120139122009,0.14790569245815277,neutral,False,neutral,0.266,0.36,0.374,0.128
190,2,dignité liberté respect aide défense équité,ba937d72-eebe-eb11-a7ad-28187818aecc,fr,0.03704757243394852,0.41176271438598633,0.5511897206306458,positive,True,positive,0.0,0.069,0.931,0.9081
191,2,dignité liberté responsabilité égalité respect exagération,bf0f6991-eebe-eb11-a7ad-28187818aecc,fr,0.027076655998826027,0.44749483466148376,0.5254285335540771,positive,True,positive,0.0,0.367,0.633,0.7845
192,2,"equality respect for fellow humans extremely important to have for all still work to be done progress not an option, its a must",7d1221cd-fdc2-eb11-a7ad-28187818aecc,en,0.0043085417710244656,0.33137866854667664,0.6643127799034119,positive,False,positive,0.0,0.714,0.286,0.7902
193,2,respect égalité dignité   ,69565b22-a2c3-eb11-a7ad-28187818aecc,fr,0.03570180758833885,0.3158906400203705,0.648407518863678,positive,False,positive,0.0,0.147,0.853,0.7003
194,2,vie respect dignité securité décense opinion,51a4ec7d-a2c3-eb11-a7ad-28187818aecc,fr,0.03694683313369751,0.5446135401725769,0.4184396266937256,neutral,True,positive,0.0,0.183,0.817,0.8374
195,2,respect empathie solidarité paix sollicitude humanisme,f55500f8-9bb9-eb11-a7ad-28187818aecc,fr,0.014722075313329697,0.21176552772521973,0.7735124230384827,positive,False,positive,0.0,0.254,0.746,0.8316
196,2,freedom respect human rights decision education mind,06782646-eebe-eb11-a7ad-28187818aecc,en,0.008424203842878342,0.918980598449707,0.07259516417980194,neutral,False,positive,0.0,0.407,0.593,0.8074
197,2,respect humanité intégralité soins assistance devoir,7c8260c7-9bb9-eb11-a7ad-28187818aecc,fr,0.09921786189079285,0.6005478501319885,0.300234317779541,neutral,False,positive,0.0,0.388,0.612,0.743
198,1,integrity respect dignity trustworthy honesty values,603c1e91-9bb9-eb11-a7ad-28187818aecc,en,0.005440120585262775,0.9213401675224304,0.0732196718454361,neutral,False,positive,0.0,0.0,1.0,0.9509
199,1,civility liberty diversity empathy equality respect,b5430d85-eebe-eb11-a7ad-28187818aecc,en,0.010577964596450329,0.8113107681274414,0.1781112402677536,neutral,False,positive,0.0,0.381,0.619,0.7579
200,2,égalité liberté respect   ,35c70e2f-fec2-eb11-a7ad-28187818aecc,fr,0.03851741924881935,0.44477635622024536,0.5167062282562256,positive,True,neutral,0.0,0.392,0.608,0.4767
201,2,liberté civisme société entraide respect égalité,2ce4e4eb-9bb9-eb11-a7ad-28187818aecc,fr,0.07832878082990646,0.45541736483573914,0.4662538468837738,positive,True,positive,0.0,0.354,0.646,0.8074
202,2,respect valeurs liberté echanges traditions équité,53fbfafd-9bb9-eb11-a7ad-28187818aecc,fr,0.06935098767280579,0.4884210228919983,0.4422279894351959,neutral,True,positive,0.0,0.408,0.592,0.7003
203,2,equality protection safety respect freedom democracy,a073e428-fec2-eb11-a7ad-28187818aecc,en,0.03602535277605057,0.6178756356239319,0.34609901905059814,neutral,False,positive,0.0,0.229,0.771,0.8779
204,1,liberté amical généreux respectueux gentil égalitaire,f17bd272-9bb9-eb11-a7ad-28187818aecc,fr,0.09214336425065994,0.21419043838977814,0.6936661601066589,positive,False,positive,0.0,0.072,0.928,0.9169
205,2,expression circulation respect travail rémunération liberté,32c36348-fec2-eb11-a7ad-28187818aecc,fr,0.062528096139431,0.6101233959197998,0.32734858989715576,neutral,False,positive,0.0,0.381,0.619,0.7579
